loc_id,loc_x,loc_y,passed num,['bus_id']
15259,188114.4,446931.1,8,"['5630', '642', '6614', '6620', '6623', '6624', '6625', '6638']"
15260,188149.7,446942.9,8,"['5630', '642', '6614', '6617', '6620', '6623', '6625', '6638']"
15261,188979.3,447139.1,2,"['6624', '6640B']"
15262,188797,446851.5,2,"['6624', '6640B']"
15263,188583.7,446723.4,2,"['6624', '6640B']"
15264,188748.5,447250.9,7,"['5012', '6211', '640', '650', '6628', '6629', '6630']"
15265,188242.5,447350.1,11,"['5012', '603', '6211', '640', '650', '6617', '6628', '6629', '6630', '6638', 'yangchun03']"
15266,187987.3,446660.2,1,['yangchun04']
15268,187917.2,446972,4,"['5012', '5630', '603', '6624']"
15269,188549.9,446646.9,6,"['571', '6617', '6620', '6623', '6624', '6625']"
15270,188030.1,447238,8,"['5012', '603', '642', '6614', '6620', '6623', '6625', '6638']"
15271,187499.8,446946.1,3,"['5012', '603', '6624']"
15272,187900.6,447382.3,7,"['602', '6211', '640', '6614', '6625', '6715', 'N62']"
15273,187623.5,447337.2,7,"['602', '6211', '640', '6614', '6625', '6715', 'N62']"
15274,187121.9,447253,7,"['602', '6211', '640', '6614', '6625', '6715', 'N62']"
15277,187750.5,446977.1,3,"['5012', '603', '6624']"
15279,187992.9,447013.8,3,"['5012', '603', '6624']"
15280,187044.7,446881,3,"['5012', '603', '6624']"
15281,187570.9,447068.8,1,['5630']
15282,186903.6,447029.6,6,"['5712', '6514', '6614', '6657', '6714', '6716']"
15283,187190.1,446901.3,3,"['5012', '603', '6624']"
15284,187972.4,447631.2,10,"['602', '642', '650', '6620', '6623', '6628', '6629', '6630', '6715', 'N62']"
15285,187872.7,447399.3,8,"['5630', '602', '6211', '640', '6614', '6625', '6715', 'N62']"
15286,187661.2,447365.7,8,"['5630', '602', '6211', '640', '6614', '6625', '6715', 'N62']"
15287,187127.5,447278,7,"['602', '6211', '640', '6614', '6625', '6715', 'N62']"
15288,186808.8,447257.6,5,"['5712', '6514', '6657', '6714', '6716']"
15292,185469.6,446703,5,"['603', '6211', '640', '6624', '6715']"
15293,185303.9,446943.7,5,"['603', '6211', '640', '6624', '6715']"
15294,185043,447198.1,1,['6624']
15295,185531.3,446764.8,6,"['602', '6211', '640', '6624', '6715', 'N62']"
15296,185336.5,446912.3,5,"['603', '6211', '640', '6624', '6715']"
15298,185556.7,447091,6,"['651', '652', '653', '662', '6625', '6627']"
15299,184871.2,447178.6,1,['6624']
15300,184866.7,447190.1,1,['6624']
15301,184600.9,447126.9,1,['6624']
15302,187078.3,446469.9,4,"['5712', '6617', '6657', '6716']"
15303,186990.5,446723.1,4,"['5712', '6617', '6657', '6716']"
15304,187093.8,445978.2,7,"['6516', '6614', '6620', '6623', '6640B', '6657', '6716']"
15305,186726.8,445814.4,7,"['6516', '6614', '6620', '6623', '6640B', '6657', '6716']"
15306,186079.3,445683.3,5,"['5012', '651', '652', '653', '6627']"
15307,185888.1,446216.4,5,"['5012', '651', '652', '653', '6627']"
15308,187174.5,446192.7,4,"['5712', '6617', '6657', '6716']"
15309,186260.4,445614.4,7,"['6516', '6614', '6620', '6623', '6640B', '6657', '6716']"
15310,186765.4,447274,5,"['5712', '6514', '6657', '6714', '6716']"
15311,186711.9,447165,7,"['602', '6211', '640', '6624', '6625', '6715', 'N62']"
15312,186404.7,447075.9,7,"['602', '6211', '640', '6624', '6625', '6715', 'N62']"
15313,186024.5,446966.5,7,"['602', '6211', '640', '6624', '6625', '6715', 'N62']"
15314,185757.9,446890.1,7,"['602', '6211', '640', '6624', '6625', '6715', 'N62']"
15315,185571.5,446965.9,6,"['651', '652', '653', '662', '6625', '6627']"
15316,186059.2,445649.6,6,"['5012', '651', '652', '653', '662', '6627']"
15317,186118.8,445449,8,"['5012', '643', '651', '652', '653', '6614', '662', 'N61']"
15318,185750.4,445745.2,1,['6514']
15319,185727.3,445743.3,1,['6514']
15320,186013,445473.4,9,"['643', '6515', '6516', '6620', '6623', '6640A', '6657', '6716', 'N61']"
15321,185574.3,445238.8,1,['6716']
15322,185528.7,445266.3,4,"['6613', '6640B', '6716', '6716']"
15323,185333.7,446097.5,9,"['602', '6514', '6614', '6617', '662', '662', '662', '6714', 'N62']"
15324,185312,446095.1,5,"['602', '6514', '6617', '6714', 'N62']"
15325,185402.1,446239.1,8,"['602', '6514', '6614', '6617', '662', '662', '6714', 'N62']"
15326,185440,446285.7,7,"['602', '6514', '6614', '6617', '662', '6714', 'N62']"
15327,185660.6,446337.6,5,"['6514', '6614', '6617', '662', '6714']"
15328,185667.2,446374.5,5,"['6514', '6614', '6617', '662', '6714']"
15329,185688.1,446438.7,5,"['5012', '602', '603', '662', 'N62']"
15330,185669,446440,3,"['602', '603', 'N62']"
15331,185839.3,446263.7,6,"['5012', '651', '652', '653', '662', '6627']"
15332,185049,448040.7,5,"['651', '652', '662', '6625', '6627']"
15333,185077.5,448075.9,5,"['651', '652', '662', '6625', '6627']"
15334,184872.7,448370.4,5,"['651', '652', '662', '6625', '6627']"
15335,184889,448425.8,5,"['651', '652', '662', '6625', '6627']"
15336,185228.9,448550.7,1,['6628']
15337,184879.7,448488.8,1,['6628']
15338,185202.4,447745,6,"['651', '652', '653', '662', '6625', '6627']"
15339,185233.3,447768.9,6,"['651', '652', '653', '662', '6625', '6627']"
15340,185667.2,447916.6,1,['604']
15341,185252.3,448596.9,2,"['6625', '6628']"
15342,184403.3,448855.1,3,"['606', '661', '673']"
15343,184941.5,448542.3,2,"['6625', '6628']"
15344,184780.2,448628.9,6,"['651', '652', '662', '6625', '6627', '6628']"
15345,185108.6,448918.8,7,"['606', '650', '652', '653', '661', '6627', '673']"
15346,184759.1,448904.8,7,"['606', '650', '652', '653', '661', '6627', '673']"
15347,184745.4,448873.2,8,"['606', '650', '652', '653', '661', '6625', '6627', '673']"
15348,184553.2,448961.9,3,"['651', '662', '6628']"
15349,184603.2,448963.4,5,"['650', '651', '653', '662', '6628']"
15350,184390.5,448892.1,3,"['606', '661', '673']"
15351,184713.8,448665.4,4,"['651', '652', '662', '6627']"
15352,185020.4,448883.8,8,"['606', '650', '652', '653', '661', '6625', '6627', '673']"
15353,185715.1,446617.4,6,"['5012', '651', '652', '653', '662', '6627']"
15354,185576.9,446632,5,"['5012', '602', '603', '662', 'N62']"
15355,185539.2,446642.1,3,"['602', '603', 'N62']"
15356,189506.6,449280.4,2,"['163', '6620']"
15357,187533.6,445667.4,1,['6614']
15359,187378,446255.6,1,['yangchun04']
15360,189679.7,449354.1,3,"['571', '6620', '6627']"
15361,188998.5,447853.9,2,"['163', '6627']"
15362,186032.5,445521.4,11,"['643', '6515', '6516', '662', '6620', '6623', '6627', '6640B', '6657', '6716', 'N61']"
15363,185534,445751.4,7,"['602', '6514', '6617', '662', '6714', 'N62', 'yangchun03']"
15364,185497.2,445786.1,6,"['602', '6514', '6614', '6617', '6714', 'N62']"
15365,185950,445480,1,['6514']
15366,185515.3,446706.1,2,"['602', 'N62']"
15367,187622.5,445804.2,1,['yangchun04']
15368,185991.6,445530,1,['6514']
15369,188690.5,446241.5,3,"['6624', 'yangchun04', 'yangchun04']"
15371,185729,447793.2,2,"['604', '652']"
15373,185645.4,445473.5,18,"['602', '643', '6514', '6515', '6516', '6613', '6614', '6617', '6620', '6623', '6627', '6640A', '6640B', '6657', '6714', '6716', 'N61', 'N62']"
15374,184600.8,447138,1,['6624']
15377,185725.3,447834.1,2,"['604', '652']"
15378,185711.3,445333.5,3,"['6514', '6620', '6657']"
15399,185448.1,445926.6,10,"['602', '6514', '6614', '6617', '662', '662', '662', '6714', 'N62', 'yangchun03']"
15402,185043,447211,1,['6624']
15405,185408.1,445954,6,"['602', '6514', '6617', '6714', 'N62', 'yangchun03']"
15407,189931.1,448663.3,1,['6018']
15408,188818,446575.9,1,['yangchun04']
15412,187434.8,445625.2,4,"['5712', '6515', '6516', '6617']"
15413,189708.2,449359.4,2,"['571', '6627']"
15414,185470.1,447825.3,1,['653']
15415,185438.5,447841.1,1,['653']
15416,185027.7,446140.6,4,"['6614', '6614', '662', '662']"
15419,184872.8,446010.2,4,"['6614', '6614', '662', '662']"
15421,185044.5,445745.5,4,"['6614', '6614', '662', '662']"
15423,185277.5,445746.5,4,"['6614', '6614', '662', '662']"
15500,185554.1,445862.7,1,['yangchun03']
15501,188340.9,449959.9,2,"['yangchun01', 'yangchun02']"
15502,185731.8,445741.8,1,['yangchun03']
15503,188647,449674.8,2,"['yangchun01', 'yangchun02']"
15504,185927.4,445632.9,1,['yangchun03']
15505,188546.5,449388.8,2,"['yangchun01', 'yangchun02']"
15506,185966.5,445456.7,1,['yangchun03']
15507,188427,449151.6,2,"['yangchun01', 'yangchun02']"
15508,186126.4,445718.1,1,['yangchun03']
15509,188426.9,448897.2,2,"['yangchun01', 'yangchun02']"
15510,186071.7,445890.6,1,['yangchun03']
15511,185991.4,446118.4,1,['yangchun03']
15512,188657.3,448734.9,2,"['yangchun01', 'yangchun02']"
15513,185947.5,446245,1,['yangchun03']
15514,188824.2,448747.7,1,['yangchun02']
15515,188679.7,448632.2,1,['yangchun01']
15516,185908.4,446357,1,['yangchun03']
15517,189126.7,449086,1,['yangchun02']
15518,188560,448503.6,1,['yangchun01']
15520,189404.7,449067.7,1,['yangchun02']
15521,188479.2,448303.8,1,['yangchun01']
15522,186233.5,445501.9,1,['guro01']
15523,186172.7,446640.1,1,['yangchun03']
15524,189534.9,448920.9,1,['yangchun02']
15525,188661.1,448143.1,1,['yangchun01']
15526,186210.7,445507.8,1,['guro01']
15527,186414.3,446902.5,1,['yangchun03']
15528,189550.1,448715.9,2,"['yangchun01', 'yangchun02']"
15529,188958.8,448078.5,1,['yangchun01']
15530,186817.9,446955.9,1,['yangchun03']
15531,189219,448572.1,2,"['yangchun01', 'yangchun02']"
15532,189008.3,447853,1,['yangchun01']
15533,186988.5,446730.7,1,['yangchun03']
15534,189020.2,448368.5,2,"['yangchun01', 'yangchun02']"
15535,189174.5,448153.9,1,['yangchun01']
15536,187129.9,446547.6,1,['yangchun03']
15537,188876.6,447629.9,1,['yangchun02']
15538,189243.8,448356.9,2,"['yangchun01', 'yangchun02']"
15539,187326.5,446620.9,1,['yangchun03']
15540,188877.1,447270.5,1,['yangchun02']
15541,189509.5,448480.4,2,"['yangchun01', 'yangchun02']"
15542,187569.3,446671.9,1,['yangchun03']
15543,188799.5,447413.1,1,['yangchun02']
15544,189796.7,448605.4,2,"['yangchun01', 'yangchun02']"
15545,187816.7,446808.6,1,['yangchun03']
15546,189087.9,447671.8,1,['yangchun02']
15547,187889.1,446924.6,1,['yangchun03']
15549,188097.7,447375.2,1,['yangchun03']
15551,189647.5,448830.4,1,['yangchun02']
15552,188459.7,447279,2,"['yangchun03', 'yangchun04']"
15553,189538.6,448935.1,1,['yangchun02']
15554,188410.5,447025.6,1,['yangchun03']
15555,189421.1,449063.1,1,['yangchun02']
15556,188656.2,448157.2,1,['yangchun01']
15557,188361.5,446764.6,2,"['yangchun03', 'yangchun04']"
15558,189016.7,449049.4,1,['yangchun02']
15559,188503.3,448312.2,1,['yangchun01']
15560,188170.2,446532.2,2,"['yangchun03', 'yangchun04']"
15561,188786.2,448744.1,1,['yangchun02']
15562,188551.2,448459,1,['yangchun01']
15564,188669.5,448735.3,2,"['yangchun01', 'yangchun02']"
15565,187685.3,446545.8,1,['yangchun03']
15566,188504.2,448851.5,2,"['yangchun01', 'yangchun02']"
15567,187555.8,446683.9,1,['yangchun03']
15568,188406.7,448983.3,2,"['yangchun01', 'yangchun02']"
15570,188441.4,449162.1,2,"['yangchun01', 'yangchun02']"
15571,187128,446562.6,1,['yangchun03']
15572,188556.7,449383.7,2,"['yangchun01', 'yangchun02']"
15573,187034.3,446688.8,1,['yangchun03']
15574,188630.8,449699.5,2,"['yangchun01', 'yangchun02']"
15575,186862.2,446958.5,1,['yangchun03']
15576,188402.9,449791.6,2,"['yangchun01', 'yangchun02']"
15577,184878.6,449341.3,1,['gangseo06']
15578,186422.1,446953,1,['yangchun03']
15579,185151.5,448983.8,1,['gangseo06']
15580,186201.8,446714.7,1,['yangchun03']
15582,186085.1,446601.6,1,['yangchun03']
15584,185898.2,446358.5,1,['yangchun03']
15585,185938,446243.4,1,['yangchun03']
15586,185975.3,446137.4,1,['yangchun03']
15587,186063.5,445886.2,1,['yangchun03']
15588,186114.7,445754,1,['yangchun03']
15589,186180.8,445593.7,1,['yangchun03']
15590,186030,445514.8,1,['yangchun03']
15591,185913,445647.3,1,['yangchun03']
15592,185764.9,445731.4,1,['yangchun03']
15593,188543.5,448813.7,2,"['yangchun01', 'yangchun02']"
15594,188251.3,449852.6,2,"['yangchun01', 'yangchun02']"
15596,184836.2,446236.9,1,['yangchun03']
15597,184875.1,446005.6,1,['yangchun03']
15598,185023.5,445762.3,1,['yangchun03']
15599,185220.4,445829.6,1,['yangchun03']
15600,185293.7,445971.8,1,['yangchun03']
15614,185272.2,445986.5,1,['yangchun03']
15635,185194.9,445827.6,1,['yangchun03']
15637,184967.7,445867.7,1,['yangchun03']
15638,184901.1,446017.9,1,['yangchun03']
15691,188004.7,447333.5,1,['6003']
15692,188043.6,447329.9,1,['6003']
15693,188508.3,445953.2,1,['6003']
15694,188541.8,445965.4,1,['6003']
15695,184731.2,448629,1,['6014']
15696,184775.9,448640.7,1,['6014']
15697,185188.2,447775.1,1,['6014']
15698,185225.7,447795.9,1,['6014']
15699,185531.9,447039.7,1,['6014']
15700,185546.2,447115,1,['6014']
15701,186121.6,445441.6,1,['6014']
15702,186189.8,445389.7,1,['6014']
15703,187970.9,448891.8,1,['6003']
15704,187986.7,447902,1,['6003']
15716,185084.5,447214.4,4,"['603', '6211', '640', '6715']"
15717,185094.4,447220.7,4,"['603', '6211', '640', '6715']"
15718,185648.6,445463.8,15,"['602', '643', '6515', '6516', '6613', '6614', '6617', '6623', '6627', '6640A', '6640B', '6714', '6716', 'N61', 'N62']"
15801,188990.3,447160.6,1,['6018']
15802,189520.5,448486.8,1,['6018']
15803,188770.2,446634,1,['6018']
15804,189172.1,448128.9,1,['6018']
15805,189080.7,447609.9,1,['6018']
15806,189010.5,447149.3,1,['6018']
15807,188793.5,446645,1,['6018']
15808,190076.4,445869.3,1,['6018']
15903,189526.3,448708.6,1,['6018']
15904,189689,449332.3,1,['6018']
15905,189702.4,449371.4,1,['6018']
15906,189113,448508.8,1,['6018']
15907,189038,448413.4,1,['6018']
15908,188954.3,448044.6,1,['6018']
15909,188879.7,447643.2,1,['6018']
15992,185020.1,449094.5,1,['gangseo06']
15993,189228.7,448333.6,1,['6018']
15995,185163.3,448994.1,1,['gangseo06']
16001,189032.8,449743.6,17,"['5712', '6000', '6008', '601', '602', '604', '605', '606', '6514', '661', '6623', '6632', '6714', '6716', '673', 'N26', 'N62']"
16002,188960,449716.8,18,"['5616', '5712', '6000', '6008', '601', '602', '604', '605', '606', '6514', '661', '6623', '6632', '6714', '6716', '673', 'N26', 'N62']"
16003,188394.3,449956.2,17,"['5712', '6000', '6008', '601', '602', '604', '605', '606', '6514', '661', '6623', '6632', '6714', '6716', '673', 'N26', 'N62']"
16004,188301.4,450001.3,18,"['5616', '5712', '6000', '6008', '601', '602', '604', '605', '606', '6514', '661', '6623', '6632', '6714', '6716', '673', 'N26', 'N62']"
16005,187767.7,450359.1,16,"['5712', '6000', '6003', '6008', '601', '604', '605', '606', '642', '650', '6514', '661', '6629', '6632', '673', 'N26']"
16006,187676.8,450385.6,12,"['5712', '6000', '6008', '601', '604', '605', '606', '6514', '661', '6632', '673', 'N26']"
16007,187258.1,450596.1,15,"['5712', '6000', '6003', '6008', '601', '604', '605', '606', '642', '650', '6514', '661', '6629', '673', 'N26']"
16008,187108.2,450649.5,13,"['5712', '6000', '6003', '6008', '601', '604', '605', '606', '642', '6514', '661', '673', 'N26']"
16009,186788.5,450801.5,8,"['6000', '6003', '6008', '601', '605', '642', '661', 'N26']"
16010,186679.9,450836.2,8,"['6000', '6003', '6008', '601', '605', '642', '661', 'N26']"
16011,186349.7,450941.2,8,"['6000', '6003', '6008', '601', '605', '642', '661', 'N26']"
16012,186148.7,450954.4,8,"['6000', '6003', '6008', '601', '605', '642', '661', 'N26']"
16013,185790.1,451012.9,7,"['6000', '6003', '6008', '601', '605', '642', 'N26']"
16014,183179,451337.4,13,"['6000', '6003', '6008', '601', '605', '642', '651', '6629', '6631', '6641', '6641', '6712', 'N26']"
16015,183309.4,451334.8,10,"['6000', '6003', '6008', '601', '605', '651', '6629', '6641', '6641', '6712']"
16016,183727,451264.6,5,"['601', '605', '642', '6629', 'N26']"
16103,187776.6,450367.5,1,['6715']
16104,187636.6,450393.6,5,"['6003', '642', '650', '6629', '6715']"
16105,187269.3,450611.5,2,"['6632', '6715']"
16106,187266.5,450561.2,4,"['650', '6629', '6632', '6715']"
16109,186209.4,450976,2,"['6630', '6712']"
16111,185801,451028,2,"['6630', '6712']"
16112,185818.8,450981.8,10,"['6000', '6003', '6008', '601', '605', '642', '661', '6630', '6712', 'N26']"
16113,183851.6,451270.1,5,"['601', '605', '642', '6629', 'N26']"
16115,183631.4,451303.4,9,"['601', '605', '642', '651', '6629', '6631', '6647', '6712', 'N26']"
16116,183243.1,451316.8,1,['6647']
16117,183127.9,451371.7,4,"['642', '6631', '6647', 'N26']"
16118,183120.1,451435.3,7,"['605', '642', '6629', '6631', '6647', '6712', 'N26']"
16119,183133.2,451475.4,7,"['605', '642', '6629', '6631', '6647', '6712', 'N26']"
16120,183299.1,451609.5,7,"['605', '642', '6629', '6631', '6647', '6712', 'N26']"
16121,183337.7,451711.7,7,"['605', '642', '6629', '6631', '6647', '6712', 'N26']"
16122,183444.1,451870.8,4,"['642', '6629', '6647', '6712']"
16123,183358.6,451959.1,6,"['605', '642', '6629', '6631', '6712', 'N26']"
16124,183471.5,452286.6,4,"['642', '6629', '6647', '6712']"
16125,183346.9,452297.3,6,"['605', '642', '6629', '6631', '6712', 'N26']"
16126,183357.7,452596.4,7,"['605', '642', '6629', '6631', '6647', '6712', 'N26']"
16127,183335.7,452589.6,6,"['605', '642', '6629', '6631', '6712', 'N26']"
16128,183369.2,452826,3,"['642', '6641', '672']"
16129,183343,452829.2,3,"['642', '6641', '672']"
16130,183448.5,453037.6,6,"['642', '651', '6629', '6641', '6712', '672']"
16131,183426.5,453061.6,6,"['642', '651', '6629', '6641', '6712', '672']"
16132,183527.3,453303,6,"['642', '651', '6629', '6641', '6712', '672']"
16133,183504.2,453299.8,6,"['642', '651', '6629', '6641', '6712', '672']"
16134,187262.3,451379.7,1,['6627']
16135,187119.4,451059.2,7,"['652', '6627', '6632', '6643', '6715', 'gangseo04', 'gangseo05']"
16136,187118.6,451129.3,6,"['652', '6627', '6632', '6645', '6715', 'gangseo05']"
16137,187052.4,450904,5,"['652', '6627', '6632', '6643', '6715']"
16138,187023.6,450919,6,"['652', '6627', '6632', '6645', '6715', 'gangseo05']"
16139,186798.5,450360.6,10,"['5712', '604', '606', '650', '6514', '652', '6627', '6629', '6643', '673']"
16140,186761.9,450365.2,10,"['5712', '604', '606', '650', '6514', '652', '6627', '6629', '6645', '673']"
16141,186585.8,450108.5,10,"['5712', '604', '606', '650', '6514', '652', '6627', '6629', '6645', '673']"
16142,186550,449999.1,10,"['5712', '604', '606', '650', '6514', '652', '6627', '6629', '6643', '673']"
16143,186328.2,449635.5,9,"['5712', '604', '606', '650', '6514', '652', '6627', '6629', '673']"
16144,186280.2,449608.5,9,"['5712', '604', '606', '650', '6514', '652', '6627', '6629', '673']"
16145,186093.8,449313.1,9,"['5712', '604', '606', '650', '6514', '652', '6627', '6629', '673']"
16146,186148.9,449331.3,9,"['5712', '604', '606', '650', '6514', '652', '6627', '6629', '673']"
16147,185759.9,449075.3,7,"['606', '650', '652', '653', '6625', '6627', '673']"
16148,185605.5,449058.6,7,"['606', '650', '652', '653', '661', '6627', '673']"
16149,185458.7,448973.8,8,"['606', '650', '652', '653', '661', '6625', '6627', '673']"
16150,185373.1,448978.3,8,"['606', '650', '652', '653', '661', '6627', '673', 'gangseo06']"
16151,184229.7,449636.7,6,"['650', '651', '653', '662', '6628', '6630']"
16152,184194.2,449629.6,6,"['650', '651', '653', '662', '6628', '6630']"
16153,184051.1,450038.7,6,"['651', '6628', '6632', '6642', '6647', 'gangseo05']"
16154,184128.6,449799.5,6,"['650', '651', '653', '662', '6628', '6630']"
16155,184078.7,450279.6,2,"['6628', '6647']"
16158,183645.7,450385,4,"['651', '6632', '6642', '6647']"
16159,183671.3,450415.5,4,"['651', '6632', '6642', '6647']"
16160,183384.3,450697.2,3,"['651', '6632', '6642']"
16161,183372.7,450647.7,2,"['651', '6642']"
16162,183054.5,451076.2,3,"['651', '6632', '6642']"
16163,182911.3,451659.4,1,['6641']
16164,182854.7,451698.8,2,"['6641', '6642']"
16166,182725.8,452371.6,7,"['6000', '601', '6632', '6641', '6641', '6642', '6647']"
16167,182562.3,452868.1,10,"['601', '605', '6631', '6632', '6641', '6642', '6647', '672', '672', 'N26']"
16168,182510.8,452878,5,"['601', '6632', '6641', '6642', '6647']"
16169,182357.3,453251.7,2,"['6641', '6647']"
16170,182316.6,453239.5,11,"['6000', '601', '605', '6631', '6632', '6641', '6642', '6647', '672', '672', 'N26']"
16171,182210.3,453632,1,['6641']
16172,182187.1,453632.5,3,"['6641', '6647', '6647']"
16173,187926.3,449955,9,"['602', '642', '650', '6623', '6629', '6714', '6715', '6716', 'N62']"
16174,187818.4,449528.6,9,"['602', '642', '650', '6623', '6629', '6714', '6715', '6716', 'N62']"
16175,187891.1,449173.1,9,"['602', '642', '650', '6623', '6629', '6714', '6715', '6716', 'N62']"
16176,187943.6,448934.3,9,"['602', '642', '650', '6623', '6629', '6714', '6715', '6716', 'N62']"
16177,187923.1,448660.6,9,"['602', '642', '650', '6623', '6629', '6714', '6715', '6716', 'N62']"
16178,187937.5,448154.3,2,"['6714', '6716']"
16179,187945.9,448029,10,"['602', '642', '650', '6620', '6623', '6628', '6629', '6630', '6715', 'N62']"
16180,187525.7,448052.1,4,"['6628', '6630', '6714', '6716']"
16181,187414,448016.3,4,"['6628', '6630', '6714', '6716']"
16182,187015.9,447972.9,4,"['6628', '6630', '6714', '6716']"
16183,186958.3,447944,4,"['6628', '6630', '6714', '6716']"
16184,186728.3,447938.9,4,"['6628', '6630', '6714', '6716']"
16185,186638.7,447915,4,"['6628', '6630', '6714', '6716']"
16186,186523.4,447846.8,5,"['5712', '6514', '6657', '6714', '6716']"
16187,186555.6,447844.7,2,"['6714', '6716']"
16188,186253.3,447902.4,2,"['652', '653']"
16189,186235.2,447883.8,2,"['652', '653']"
16190,185668.3,447958.2,1,['604']
16191,186479.3,448021.9,7,"['5712', '6514', '652', '653', '6628', '6630', '6657']"
16192,186406.8,448098.5,7,"['5712', '6514', '652', '653', '6628', '6630', '6657']"
16193,186101.9,448137.3,4,"['5712', '652', '6628', '6630']"
16194,185922.1,448109.9,4,"['5712', '652', '6628', '6630']"
16195,185749.8,448195,5,"['5712', '604', '652', '6628', '6630']"
16196,185717.5,448300,5,"['5712', '604', '652', '6628', '6630']"
16197,185612.2,448603.1,4,"['5712', '604', '652', '6630']"
16198,185584.2,448677.1,4,"['5712', '604', '652', '6630']"
16199,185546.7,448609.1,1,['6628']
16200,185532.8,448648.2,2,"['6625', '6628']"
16202,185896.1,448730.5,1,['6625']
16203,185769.6,448809.4,4,"['5712', '604', '652', '6630']"
16204,185815.8,448846,4,"['5712', '604', '652', '6630']"
16205,185944.6,449032.5,8,"['5712', '604', '6514', '652', '653', '6625', '6630', '6657']"
16206,185960.3,449066.3,6,"['5712', '604', '6514', '652', '6630', '6657']"
16207,185833.1,449249.1,5,"['652', '661', '6629', '6630', '6657']"
16208,185763.3,449286,6,"['652', '661', '6629', '6630', '6657', 'gangseo06']"
16209,185705,449411.9,6,"['652', '661', '6629', '6630', '6657', 'gangseo06']"
16210,185624.4,449463.3,6,"['652', '661', '6629', '6630', '6657', 'gangseo06']"
16211,185520.5,449758.1,6,"['652', '661', '6629', '6630', '6657', 'gangseo06']"
16212,185549,449759.2,6,"['652', '661', '6629', '6630', '6657', 'gangseo06']"
16213,185553.7,449986.8,8,"['652', '661', '6629', '6630', '6645', '6657', 'gangseo05', 'gangseo06']"
16214,185520.8,450049.2,6,"['652', '661', '6629', '6630', '6643', '6657']"
16215,185572,450417.3,6,"['652', '661', '6629', '6630', '6645', '6657']"
16216,185542.9,450436.3,6,"['652', '661', '6629', '6630', '6643', '6657']"
16217,185654.2,450741,6,"['652', '661', '6629', '6630', '6645', '6657']"
16218,185641.8,450821.7,6,"['652', '661', '6629', '6630', '6643', '6657']"
16219,185735.6,451184.7,6,"['652', '6630', '6632', '6642', '6657', '6712']"
16220,185773.8,451199.3,6,"['652', '6630', '6632', '6642', '6657', '6712']"
16221,185817.3,451497.5,6,"['652', '6630', '6632', '6642', '6657', '6712']"
16222,185846,451484.3,6,"['652', '6630', '6632', '6642', '6657', '6712']"
16223,185901.7,451679.8,4,"['652', '6630', '6657', '6712']"
16224,185874.4,451722.5,5,"['652', '6630', '6657', '6712', 'gangseo06']"
16225,186005.1,452176.5,4,"['6630', '6631', '6645', '6657']"
16226,185994.7,452312.9,3,"['6630', '6631', '6643']"
16227,186156.3,452333.1,4,"['6630', '6631', '6645', '6657']"
16228,186203.3,452345.6,3,"['6630', '6631', '6643']"
16229,186432.5,452236.7,4,"['6630', '6631', '6645', '6657']"
16230,186541.6,452231.3,3,"['6630', '6631', '6643']"
16231,186637.6,452153.2,4,"['6630', '6631', '6645', '6657']"
16232,186718.8,452120.3,3,"['6630', '6631', '6643']"
16233,186852.7,451934.5,3,"['6631', '6645', '6712']"
16234,186904.9,451921.9,3,"['6631', '6643', '6712']"
16235,187023.9,451770.5,3,"['6631', '6645', '6712']"
16236,187033.3,451798.5,3,"['6631', '6643', '6712']"
16237,187191.1,451645.7,4,"['6631', '6642', '6645', '6712']"
16238,187247,451641.9,4,"['6631', '6642', '6643', '6712']"
16239,187447,451504.7,4,"['6631', '6642', '6643', '6712']"
16240,187592.2,451372.3,5,"['6627', '6631', '6642', '6645', '6712']"
16241,187587.2,451291,2,"['6627', '6645']"
16242,187698.4,451334.1,4,"['6627', '6631', '6642', '6712']"
16243,187915.9,451149.9,5,"['6627', '6631', '6642', '6643', '6712']"
16244,187970.9,451145.7,5,"['6627', '6631', '6642', '6645', '6712']"
16245,189187.3,449968.1,5,"['6627', '6631', '670', '6712', '672']"
16246,189192.8,449934.2,6,"['6627', '6631', '6642', '670', '6712', '672']"
16247,188807.3,450092.1,6,"['6627', '6631', '6642', '670', '6712', '672']"
16248,188760.5,450083.5,6,"['6627', '6631', '6642', '670', '6712', '672']"
16249,188489.2,450404.6,6,"['6627', '6631', '6642', '670', '6712', '672']"
16250,188457.3,450391.6,6,"['6627', '6631', '6642', '670', '6712', '672']"
16251,188113,450629.1,6,"['6627', '6631', '6642', '670', '6712', '672']"
16252,188115.5,450671.5,6,"['6627', '6631', '6642', '670', '6712', '672']"
16253,187961.8,450760,7,"['6627', '6631', '6642', '670', '6712', '672', 'gangseo04']"
16254,187977.3,450789.3,6,"['6627', '6631', '6642', '670', '6712', '672']"
16255,187787.3,450917.9,3,"['6643', '670', '672']"
16256,187783.1,450869.9,3,"['6645', '670', '672']"
16257,187309.2,451202.3,3,"['6643', '670', '672']"
16258,187330.1,451223.9,4,"['6627', '6645', '670', '672']"
16259,187099.5,451339.4,3,"['652', '6632', '672']"
16260,187048.6,451418.7,3,"['652', '6632', '672']"
16261,186819.5,451565.9,3,"['652', '6632', '672']"
16262,186735.5,451584.9,3,"['652', '6632', '672']"
16264,186759.9,451850.9,2,"['6630', '6712']"
16265,186607.1,451667.9,2,"['652', '672']"
